OrderID,CustomerID,SalespersonPersonID,PickedByPersonID,ContactPersonID,BackorderOrderID,OrderDate,ExpectedDeliveryDate,CustomerPurchaseOrderNumber,IsUndersupplyBackordered,Comments,DeliveryInstructions,InternalComments,PickingCompletedWhen,LastEditedBy,LastEditedWhen
504,821,6,11,3021,NULL,2013-01-09,2013-01-10,16808,1,NULL,NULL,NULL,2013-01-09 11:00:00.0000000,11,2013-01-09 11:00:00.0000000
505,111,16,11,1221,NULL,2013-01-09,2013-01-10,14929,1,NULL,NULL,NULL,2013-01-09 11:00:00.0000000,11,2013-01-09 11:00:00.0000000
506,169,3,11,1337,NULL,2013-01-09,2013-01-10,14551,1,NULL,NULL,NULL,2013-01-09 11:00:00.0000000,11,2013-01-09 11:00:00.0000000
507,498,15,11,2195,NULL,2013-01-09,2013-01-10,17925,1,NULL,NULL,NULL,2013-01-09 11:00:00.0000000,11,2013-01-09 11:00:00.0000000
508,106,13,11,1211,NULL,2013-01-09,2013-01-10,12191,1,NULL,NULL,NULL,2013-01-09 11:00:00.0000000,11,2013-01-09 11:00:00.0000000
509,412,6,11,2023,NULL,2013-01-09,2013-01-10,10248,1,NULL,NULL,NULL,2013-01-09 11:00:00.0000000,11,2013-01-09 11:00:00.0000000
510,524,20,11,2247,NULL,2013-01-09,2013-01-10,19978,1,NULL,NULL,NULL,2013-01-09 11:00:00.0000000,11,2013-01-09 11:00:00.0000000
511,89,7,13,1177,NULL,2013-01-09,2013-01-10,19087,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
512,176,6,13,1351,NULL,2013-01-09,2013-01-10,11618,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
513,455,6,13,2109,NULL,2013-01-09,2013-01-10,14236,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
514,193,15,13,1385,NULL,2013-01-10,2013-01-11,18349,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
515,525,13,13,2249,NULL,2013-01-10,2013-01-11,10239,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
516,571,8,13,2341,NULL,2013-01-10,2013-01-11,12583,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
517,161,20,13,1321,NULL,2013-01-10,2013-01-11,11418,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
518,554,6,13,2307,NULL,2013-01-10,2013-01-11,10081,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
519,951,3,13,3151,NULL,2013-01-10,2013-01-11,11148,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
520,866,7,13,3066,NULL,2013-01-10,2013-01-11,17225,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
521,61,13,13,1121,NULL,2013-01-10,2013-01-11,19292,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
522,838,2,13,3038,NULL,2013-01-10,2013-01-11,17829,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
523,14,15,13,1027,NULL,2013-01-10,2013-01-11,10924,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
524,912,13,13,3112,NULL,2013-01-10,2013-01-11,15848,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
525,478,15,13,2155,NULL,2013-01-10,2013-01-11,11246,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
526,441,16,13,2081,NULL,2013-01-10,2013-01-11,14738,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
527,185,7,13,1369,NULL,2013-01-10,2013-01-11,10199,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
528,438,14,13,2075,NULL,2013-01-10,2013-01-11,17313,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
529,985,14,13,3185,NULL,2013-01-10,2013-01-11,10238,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
530,115,3,13,1229,NULL,2013-01-10,2013-01-11,19446,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
531,565,2,13,2329,NULL,2013-01-10,2013-01-11,11589,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
532,883,13,13,3083,NULL,2013-01-10,2013-01-11,11243,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
533,129,8,13,1257,NULL,2013-01-10,2013-01-11,12776,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
534,457,14,13,2113,NULL,2013-01-10,2013-01-11,10137,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
535,415,15,13,2029,NULL,2013-01-10,2013-01-11,14240,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
536,34,16,13,1067,NULL,2013-01-10,2013-01-11,11042,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
537,539,16,13,2277,NULL,2013-01-10,2013-01-11,10774,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
538,98,20,13,1195,NULL,2013-01-10,2013-01-11,18930,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
539,817,20,13,3017,NULL,2013-01-10,2013-01-11,19378,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
540,144,13,13,1287,NULL,2013-01-10,2013-01-11,10358,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
541,80,14,13,1159,NULL,2013-01-10,2013-01-11,15766,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
542,63,20,13,1125,NULL,2013-01-10,2013-01-11,16368,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
543,992,20,13,3192,NULL,2013-01-10,2013-01-11,12796,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
544,559,20,13,2317,NULL,2013-01-10,2013-01-11,13603,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
545,842,2,13,3042,NULL,2013-01-10,2013-01-11,14407,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
546,872,15,13,3072,NULL,2013-01-10,2013-01-11,13277,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
547,455,6,13,2109,NULL,2013-01-10,2013-01-11,16818,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
548,508,16,13,2215,NULL,2013-01-10,2013-01-11,11901,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
549,824,8,13,3024,NULL,2013-01-10,2013-01-11,14840,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
550,74,3,13,1147,NULL,2013-01-10,2013-01-11,11065,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
551,161,15,13,1321,NULL,2013-01-10,2013-01-11,16970,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
552,441,6,13,2081,NULL,2013-01-10,2013-01-11,11655,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
553,456,13,13,2111,NULL,2013-01-10,2013-01-11,13317,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
554,52,20,13,1103,NULL,2013-01-10,2013-01-11,17784,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
555,976,15,13,3176,NULL,2013-01-10,2013-01-11,16514,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
556,423,15,13,2045,NULL,2013-01-10,2013-01-11,17609,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
557,157,2,13,1313,NULL,2013-01-10,2013-01-11,13718,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
558,457,16,NULL,2113,592,2013-01-10,2013-01-11,19719,1,NULL,NULL,NULL,2013-01-10 12:00:00.0000000,19,2013-01-10 12:00:00.0000000
559,88,16,13,1175,NULL,2013-01-10,2013-01-11,12771,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
560,81,3,13,1161,NULL,2013-01-10,2013-01-11,13429,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
561,453,13,13,2105,NULL,2013-01-10,2013-01-11,19943,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
562,183,7,NULL,1365,591,2013-01-10,2013-01-11,15257,1,NULL,NULL,NULL,2013-01-10 12:00:00.0000000,19,2013-01-10 12:00:00.0000000
563,898,6,13,3098,NULL,2013-01-10,2013-01-11,14471,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
564,163,2,13,1325,NULL,2013-01-10,2013-01-11,18717,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
565,925,20,13,3125,NULL,2013-01-10,2013-01-11,13942,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
566,160,7,NULL,1319,590,2013-01-10,2013-01-11,17813,1,NULL,NULL,NULL,2013-01-10 12:00:00.0000000,19,2013-01-10 12:00:00.0000000
567,122,13,13,1243,NULL,2013-01-10,2013-01-11,14812,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
568,102,14,13,1203,NULL,2013-01-10,2013-01-11,10682,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
569,437,13,13,2073,NULL,2013-01-10,2013-01-11,19821,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
570,71,13,13,1141,NULL,2013-01-10,2013-01-11,13110,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
571,445,14,13,2089,NULL,2013-01-10,2013-01-11,18276,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
572,441,15,13,2081,NULL,2013-01-10,2013-01-11,16756,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
573,939,3,13,3139,NULL,2013-01-10,2013-01-11,16077,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
574,586,20,13,2371,NULL,2013-01-10,2013-01-11,15524,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
575,453,3,13,2105,NULL,2013-01-10,2013-01-11,16387,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
576,499,3,13,2197,NULL,2013-01-10,2013-01-11,15061,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
577,62,14,13,1123,NULL,2013-01-10,2013-01-11,16711,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
578,534,2,13,2267,NULL,2013-01-10,2013-01-11,15655,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
579,814,8,13,3014,NULL,2013-01-10,2013-01-11,17422,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
580,601,16,13,2401,NULL,2013-01-10,2013-01-11,16766,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
581,993,16,13,3193,NULL,2013-01-10,2013-01-11,15884,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
582,8,13,13,1015,NULL,2013-01-10,2013-01-11,19664,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
583,537,13,13,2273,NULL,2013-01-10,2013-01-11,15464,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
584,16,15,13,1031,NULL,2013-01-10,2013-01-11,10978,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
585,88,14,13,1175,NULL,2013-01-10,2013-01-11,15932,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
586,194,8,13,1387,NULL,2013-01-10,2013-01-11,14488,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
587,582,20,13,2363,NULL,2013-01-10,2013-01-11,19955,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
588,904,13,13,3104,NULL,2013-01-10,2013-01-11,14798,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
589,809,16,13,3009,NULL,2013-01-10,2013-01-11,14632,1,NULL,NULL,NULL,2013-01-10 11:00:00.0000000,13,2013-01-10 11:00:00.0000000
590,160,7,20,1319,NULL,2013-01-10,2013-01-11,17813,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
591,183,7,20,1365,NULL,2013-01-10,2013-01-11,15257,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
592,457,16,20,2113,NULL,2013-01-10,2013-01-11,19719,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
593,942,15,20,3142,NULL,2013-01-11,2013-01-14,19237,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
594,11,8,20,1021,NULL,2013-01-11,2013-01-14,19528,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
595,989,6,20,3189,NULL,2013-01-11,2013-01-14,13159,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
596,109,3,20,1217,NULL,2013-01-11,2013-01-14,17373,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
597,910,15,20,3110,NULL,2013-01-11,2013-01-14,11556,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
598,583,8,20,2365,NULL,2013-01-11,2013-01-14,18547,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
599,140,6,20,1279,NULL,2013-01-11,2013-01-14,18530,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
600,5,15,20,1009,NULL,2013-01-11,2013-01-14,15687,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
601,934,13,20,3134,NULL,2013-01-11,2013-01-14,11809,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
602,572,2,20,2343,NULL,2013-01-11,2013-01-14,12531,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
603,482,16,20,2163,NULL,2013-01-11,2013-01-14,10944,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
604,481,6,20,2161,NULL,2013-01-11,2013-01-14,19815,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
605,485,3,20,2169,NULL,2013-01-11,2013-01-14,16524,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
606,116,13,20,1231,NULL,2013-01-11,2013-01-14,19180,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
607,489,2,20,2177,NULL,2013-01-11,2013-01-14,12115,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
608,579,3,20,2357,NULL,2013-01-11,2013-01-14,18602,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
609,508,6,20,2215,NULL,2013-01-11,2013-01-14,10218,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
610,847,2,20,3047,NULL,2013-01-11,2013-01-14,19439,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
611,936,13,20,3136,NULL,2013-01-11,2013-01-14,16282,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
612,473,2,20,2145,NULL,2013-01-11,2013-01-14,17357,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
613,597,3,20,2393,NULL,2013-01-11,2013-01-14,19060,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
614,403,14,20,2005,NULL,2013-01-11,2013-01-14,10675,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
615,530,14,20,2259,NULL,2013-01-11,2013-01-14,18803,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
616,182,20,20,1363,NULL,2013-01-11,2013-01-14,19160,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
617,825,15,NULL,3025,668,2013-01-11,2013-01-14,10365,1,NULL,NULL,NULL,2013-01-11 12:00:00.0000000,15,2013-01-11 12:00:00.0000000
618,91,3,20,1181,NULL,2013-01-11,2013-01-14,18771,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
619,155,2,20,1309,NULL,2013-01-11,2013-01-14,18894,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
620,949,7,20,3149,NULL,2013-01-11,2013-01-14,11859,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
621,114,13,20,1227,NULL,2013-01-11,2013-01-14,15426,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
622,876,7,20,3076,NULL,2013-01-11,2013-01-14,17133,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
623,551,13,20,2301,NULL,2013-01-11,2013-01-14,15753,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
624,870,7,NULL,3070,669,2013-01-11,2013-01-14,14308,1,NULL,NULL,NULL,2013-01-11 12:00:00.0000000,15,2013-01-11 12:00:00.0000000
625,455,2,20,2109,NULL,2013-01-11,2013-01-14,16241,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
626,897,14,20,3097,NULL,2013-01-11,2013-01-14,11482,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
627,130,16,20,1259,NULL,2013-01-11,2013-01-14,19629,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
628,981,20,20,3181,NULL,2013-01-11,2013-01-14,15543,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
629,77,14,20,1153,NULL,2013-01-11,2013-01-14,12561,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
630,875,13,20,3075,NULL,2013-01-11,2013-01-14,16297,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
631,79,20,20,1157,NULL,2013-01-11,2013-01-14,12309,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
632,942,16,20,3142,NULL,2013-01-11,2013-01-14,13107,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
633,964,16,20,3164,NULL,2013-01-11,2013-01-14,18600,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
634,134,7,20,1267,NULL,2013-01-11,2013-01-14,19334,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
635,425,8,20,2049,NULL,2013-01-11,2013-01-14,17765,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
636,162,3,20,1323,NULL,2013-01-11,2013-01-14,14794,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
637,198,16,20,1395,NULL,2013-01-11,2013-01-14,15265,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
638,540,14,20,2279,NULL,2013-01-11,2013-01-14,19531,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
639,548,7,20,2295,NULL,2013-01-11,2013-01-14,12988,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
640,133,7,20,1265,NULL,2013-01-11,2013-01-14,10472,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
641,862,7,20,3062,NULL,2013-01-11,2013-01-14,12028,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
642,897,15,20,3097,NULL,2013-01-11,2013-01-14,16405,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
643,475,13,20,2149,NULL,2013-01-11,2013-01-14,17930,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
644,89,6,NULL,1177,667,2013-01-11,2013-01-14,17263,1,NULL,NULL,NULL,2013-01-11 12:00:00.0000000,15,2013-01-11 12:00:00.0000000
645,542,6,20,2283,NULL,2013-01-11,2013-01-14,12870,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
646,994,2,20,3194,NULL,2013-01-11,2013-01-14,15199,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
647,502,3,20,2203,NULL,2013-01-11,2013-01-14,13711,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
648,155,13,20,1309,NULL,2013-01-11,2013-01-14,16072,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
649,516,14,20,2231,NULL,2013-01-11,2013-01-14,11656,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
650,441,15,20,2081,NULL,2013-01-11,2013-01-14,17980,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
651,106,3,20,1211,NULL,2013-01-11,2013-01-14,10784,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
652,980,8,20,3180,NULL,2013-01-11,2013-01-14,16181,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
653,847,20,20,3047,NULL,2013-01-11,2013-01-14,14748,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
654,174,3,20,1347,NULL,2013-01-11,2013-01-14,19300,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
655,32,16,NULL,1063,666,2013-01-11,2013-01-14,15011,1,NULL,NULL,NULL,2013-01-11 12:00:00.0000000,15,2013-01-11 12:00:00.0000000
656,138,13,20,1275,NULL,2013-01-11,2013-01-14,17231,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
657,902,3,20,3102,NULL,2013-01-11,2013-01-14,11532,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
658,8,16,NULL,1015,665,2013-01-11,2013-01-14,19863,1,NULL,NULL,NULL,2013-01-11 12:00:00.0000000,15,2013-01-11 12:00:00.0000000
659,406,2,20,2011,NULL,2013-01-11,2013-01-14,11811,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
660,106,8,20,1211,NULL,2013-01-11,2013-01-14,12012,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
661,841,2,20,3041,NULL,2013-01-11,2013-01-14,10488,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
662,973,7,20,3173,NULL,2013-01-11,2013-01-14,18357,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
663,910,15,20,3110,NULL,2013-01-11,2013-01-14,18802,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
664,188,20,20,1375,NULL,2013-01-11,2013-01-14,17458,1,NULL,NULL,NULL,2013-01-11 11:00:00.0000000,20,2013-01-11 11:00:00.0000000
665,8,16,9,1015,NULL,2013-01-11,2013-01-14,19863,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
666,32,16,9,1063,NULL,2013-01-11,2013-01-14,15011,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
667,89,6,15,1177,NULL,2013-01-11,2013-01-14,17263,1,NULL,NULL,NULL,2013-01-21 11:00:00.0000000,15,2013-01-21 11:00:00.0000000
668,825,15,6,3025,NULL,2013-01-11,2013-01-14,10365,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
669,870,7,6,3070,NULL,2013-01-11,2013-01-14,14308,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
670,991,6,11,3191,NULL,2013-01-12,2013-01-14,12519,1,NULL,NULL,NULL,2013-01-12 11:00:00.0000000,11,2013-01-12 11:00:00.0000000
671,811,7,11,3011,NULL,2013-01-12,2013-01-14,11572,1,NULL,NULL,NULL,2013-01-12 11:00:00.0000000,11,2013-01-12 11:00:00.0000000
